#,$id,Information society indicator,Geopolitical entity (declaring),"Period of time (a=annual, q=quarterly, m=monthly, d=daily, c=cumulated from January)","Individuals using the Internet, by place of use"
prop,,http://epp.eurostat.ec.europa.eu/def/tin00075#indic_is,http://epp.eurostat.ec.europa.eu/def/tin00075#geo,http://epp.eurostat.ec.europa.eu/def/tin00075#time,http://epp.eurostat.ec.europa.eu/def/tin00075#tin00075
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SK,2007,29
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SK,2008,34
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SK,2009,34
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SK,2010,37
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SK,2011,35
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#FI,2002,31
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#FI,2003,35
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#FI,2004,37
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#FI,2005,38
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#FI,2006,39
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#FI,2007,39
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#FI,2008,45
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#FI,2009,46
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#FI,2010,47
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#FI,2011,49
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SE,2002,37
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SE,2003,36
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SE,2004,37
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SE,2005,40
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SE,2006,38
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SE,2007,42
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SE,2008,47
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SE,2009,48
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SE,2010,52
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#SE,2011,50
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#UK,2002,26
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#UK,2003,27
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#UK,2004,29
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#UK,2005,31
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#UK,2006,30
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#UK,2007,32
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#UK,2008,34
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#UK,2009,36
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#UK,2010,35
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#UK,2011,37
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#IS,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#IS,2003,38
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#IS,2004,41
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#IS,2005,47
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#IS,2006,49
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#IS,2007,56
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#IS,2008,54
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#IS,2009,55
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#IS,2010,55
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#IS,2011,51
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#NO,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#NO,2003,40
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#NO,2004,41
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#NO,2005,47
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#NO,2006,47
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#NO,2007,48
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#NO,2008,53
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#NO,2009,52
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#NO,2010,56
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#NO,2011,57
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#CH,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#CH,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#CH,2004,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#CH,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#CH,2006,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#CH,2007,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#CH,2008,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#CH,2009,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#CH,2010,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#CH,2011,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#ME,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#ME,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#ME,2004,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#ME,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#ME,2006,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#ME,2007,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#ME,2008,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#ME,2009,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#ME,2010,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#ME,2011,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#HR,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#HR,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#HR,2004,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#HR,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#HR,2006,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#HR,2007,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#HR,2008,17
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#HR,2009,16
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#HR,2010,19
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#HR,2011,20
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#MK,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#MK,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#MK,2004,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#MK,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#MK,2006,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#MK,2007,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#MK,2008,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#MK,2009,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#MK,2010,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#MK,2011,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#TR,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#TR,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#TR,2004,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#TR,2005,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#TR,2006,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#TR,2007,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#TR,2008,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#TR,2009,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#TR,2010,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IWRK,http://epp.eurostat.ec.europa.eu/def/geo#TR,2011,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2004,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2005,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2006,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2007,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2008,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2009,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2010,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EU27,2011,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EA,2002,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EA,2003,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EA,2004,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EA,2005,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EA,2006,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EA,2007,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EA,2008,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EA,2009,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EA,2010,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EA,2011,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BE,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BE,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BE,2004,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BE,2005,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BE,2006,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BE,2007,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BE,2008,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BE,2009,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BE,2010,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BE,2011,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BG,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BG,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BG,2004,2
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BG,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BG,2006,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BG,2007,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BG,2008,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BG,2009,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BG,2010,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#BG,2011,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2003,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2004,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2005,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2006,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2007,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2008,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2009,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2010,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CZ,2011,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DK,2002,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DK,2003,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DK,2004,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DK,2005,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DK,2006,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DK,2007,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DK,2008,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DK,2009,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DK,2010,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DK,2011,15
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DE,2002,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DE,2003,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DE,2004,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DE,2005,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DE,2006,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DE,2007,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DE,2008,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DE,2009,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DE,2010,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#DE,2011,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EE,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EE,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EE,2004,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EE,2005,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EE,2006,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EE,2007,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EE,2008,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EE,2009,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EE,2010,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EE,2011,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IE,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IE,2003,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IE,2004,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IE,2005,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IE,2006,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IE,2007,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IE,2008,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IE,2009,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IE,2010,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IE,2011,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EL,2002,1
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EL,2003,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EL,2004,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EL,2005,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EL,2006,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EL,2007,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EL,2008,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EL,2009,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EL,2010,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#EL,2011,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ES,2002,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ES,2003,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ES,2004,8
